Tag_year,Gr10temp,Gr20temp,Gr10precip,Gr20precip,Gr10NDVI,Gr20NDVI,Gr10Sn,Gr20Sn
17776_2019,7.3259727928645875,6.400989220647466,0.18718441194574742,0.5961874912023777,0.2601068339068217,0.3062094565129123,0,0
17777_2018,-2.278417662731162,-2.549730043644377,0.1834678908265037,1.2800776820030413,0.010348846668923698,0.03918522674841563,42.43049939773749,30.48451858510091
17777_2019,-0.8204829566006088,0.695829438065193,0.7936391086713741,0.8266747771902913,0.28399305367958627,0.3244685474074701,2.4518705965325247,1.161412387831196
17777_2020,-0.09337421101234979,-1.1153239457076978,0.023989229352556683,0.5464326389460586,0.03640568135314167,0.08108145016419172,1.6235866706402204,11.00611460025419
17777_2021,-2.9574203427820294,-2.4125396131398684,1.0902958931929074,2.703531019648031,-0.006163570865070119,0.11603980052305532,27.22368583688524,27.392819963338223
17778_2018,-1.743252058012891,-2.403296173976241,0.3843203581654667,1.9562956743048858,0.003394792415359504,0.04363858282200565,32.23652396486742,22.502199644009693
17779_2019,4.040149709411042,4.656471507674189,0.16417491647609453,0.7765123556746091,0.257579105787579,0.29992196228188267,0,4.623961394439141
17779_2020,-2.044947330125067,2.2100697057614083,1.2392006191203997,1.3980992090127349,0.26238449950681436,0.2917411101011981,13.802221756399057,6.53900934412713
17779_2021,-0.3845051785154607,0.18708561328393494,0.18992240722000367,1.1789167301605685,0.26373788509862084,0.281233775250727,0,0
17780_2018,-1.3633577350114667,-0.62247349561512,0.10111747348218499,0.4558449862951006,0.027983873364937704,0.1700598299943872,36.72133754629472,23.073670002811664
17782_2019,4.373907920595145,4.504402225935986,0.34460380851267836,1.0064717189843526,0.25852536630546724,0.2986978500024158,0,0
17783_2020,2.857624003277084,1.9594148726969531,0.09904225701366279,0.2959136705850725,0.20051963742119328,0.1426212389531667,16.150862970134046,14.5302061232913
17786_2019,6.104249341404774,6.400552001413005,0.24715221411322064,0.4675878575020222,0.2911108258913715,0.3272923707249471,0,0
17786_2020,5.611562802273593,6.132660818218896,0.07030988641192358,0.07681377092330381,0.268420329746313,0.30778163145155,0,2.3870361211021782
17786_2021,2.3744650529182176,2.815409296616773,0.36342437843826686,1.3158036785727072,0.23388205574749563,0.2752258293890057,0,2.5072983569794176
17790_2019,6.039446310479173,6.475297905937166,0.27521043018706065,0.4660905868117054,0.2958743169500615,0.3479318533134778,0,0
17790_2020,5.4997231353955,6.015071973329763,0.0745517543710721,0.08287934482327887,0.2700454041331594,0.28407096373188706,0,0
17790_2021,1.959674759816016,2.3821380094302858,0.574303442359679,1.7713683756948204,0.26927889609445377,0.28177321032844516,4.4236079694912566e-4,2.4214329378144193
17791_2019,5.759909435202661,6.150382298911395,0.27594381421827985,0.5441957044316039,0.3966489317230324,0.4023345330248579,0,0
17795_2019,4.967976296950631,4.981372596408741,0.13972342161491053,0.5625862241221807,0.2232305261955753,0.2829204758703881,6.222222222222221,3.976277610448364
17795_2020,4.178302038364357,4.4852086061943055,0.06966632424979734,0.31215581731312586,0.14510900914882116,0.16429947369611242,16.877764365853995,7.37410649490827
17795_2021,0.9474955791459344,1.3260854683317937,0.888771487886299,2.4020282814423193,0.23028008537842812,0.26820923038455563,14.136691569741647,7.951889007979677
17796_2019,5.9917812409814895,7.457487996122618,0.3147571983603988,0.31557641841132145,0.40470750971517405,0.4432300481812227,0,0
17799_2020,-1.1098046075042904,-0.99409027659594,0.02803974890363844,0.6037406429643883,0.018827689742473234,-0.0015820270166856153,55.4798012696588,54.573775879895024
17799_2021,-0.757970154840189,0.12044682355141895,0.854648921335095,1.7168723964747914,-0.026047445521526786,-0.011026656769015646,58.50956896287702,57.91675778574279
17801_2020,0.03804513206434287,3.2989593437209126,1.1754436597231723,1.349440392597264,0.11603204365491696,0.10694556634056825,29.448262649658854,15.571114909225749
17801_2021,0.9113965611517377,1.4461372343108898,0.9278119601351199,2.360076302666161,0.1759269461332064,0.18035109510900404,6.184012334204973,3.0920061671024865
17804_2019,-0.32758229041910747,2.308460318529654,0.49893553724399553,0.50496275071341,0.08206920459543313,0.18510062325583193,59.80801294768915,26.581339087861846
17805_2019,-2.5058464761280392,-1.5342219169237021,0.0026700701763890545,0.26179265937327306,0.06089460183235648,0.14101191815128156,3.7777777777777777,2.5994662496143612
17806_2019,6.162797031341214,6.6063050696314924,0.27508799316470645,0.4314101772192175,0.3355371812223767,0.4151333342260761,0,0
17807_2021,-0.44471276815789906,0.01039093561754618,0.15637239139526343,1.0861766887290043,0.2658676204088423,0.2690875173614945,7.555555555555557,12.041872922324664
17809.1_2019,5.815246665547174,6.025915116589702,0.20792420137090004,0.5872474764557574,0.3971592994814331,0.432292557476332,0,0
17809.1_2020,4.353938618747217,5.153251839540774,0.11809155373317501,0.16312009556710763,0.3251411501388201,0.35192412359114195,11.214918557487358,5.312329843020327
17809.2_2021,1.659917885743817,2.1783749203360596,0.5098511178684725,1.832135888667927,0.29414109638906105,0.31146244905622017,0,0
17813_2018,-2.1679917329996647,-2.57495320082427,0.22591775705855116,1.6523758399248698,-0.0011193486768191685,0.02307683862292553,67.48244921126198,44.8448038863215
17813_2019,-0.8195183217861726,1.1705457093033729,0.768124845629655,0.8139136544304975,0.14665986128804961,0.20295214844750967,4.032649125582134,1.910202217381011
17813_2020,-0.5378805704000237,-1.1966710943674597,0.2169501240690926,0.8373959066907731,0.11136420235667945,0.07881820816832907,1.6250000000000002,3.0919334212905056
17813_2021,-2.2788233891584593,-2.075883835682754,1.3186444295776214,3.1088194850865065,0.08275047510281892,0.11369287262288909,25.54982300326019,15.219929201304076
17814_2018,-1.4948589697581312,-1.5376765950068696,0.3185051406280297,1.0294605612649845,0.033417455250647585,0.021578776206479796,38.672760335923144,41.904744581853294
17824_2019,5.524795706749192,6.317346478906859,0.556832647773509,0.5601731441918558,0.31586059424558177,0.39675412024310475,4.256827445720098,4.850713105576098
17824_2020,6.151109183953502,5.540854590425451,0.07164006361091843,0.5458777698720102,0.17513030966505827,0.23591244133600378,10.546824637859887,6.979837590240638
190291_2020,3.874359545159381,4.887933996247623,0.049510365320518064,0.5556495855010873,0.19688770777117537,0.1978636854577707,2.7033538433498463,3.6112547559147337
190292_2020,-0.2851254541858894,3.134545905243937,1.1024347184913041,1.252016165635852,0.10417418989294815,0.09906107743136482,36.44663908890637,26.183105675116643
190292_2021,0.61628689642612,1.29779199451948,0.06480598052228766,1.5885098276534424,0.15801131905744215,0.17520358602680491,8.553280448395888,9.125381349851455
190294_2020,6.849312887556683,5.236627908072172,0.09880216076464687,0.5826678579225083,0.30605845710452073,0.33196167795837683,2.8459264693978312,3.85083363903628
190295.2_2020,5.705223330074895,4.8875079721574854,0.05336596257071762,0.6524323571391646,0.2253449883059817,0.13463330742113297,17.131071348571204,34.9488843089278
190839_2020,5.744145372257536,3.8251700791309755,0.08549977350980383,0.9838448665525016,0.3947297997472194,0.3907025052097306,0,5.771311113170585
190839_2021,1.8592696430334938,2.093924079475154,1.6828956321370574,3.225826125471386,0.44715235392019753,0.4590673038025499,15.94980010969773,8.444011822781151
190842_2020,4.7230196101109945,4.372949309321872,0.04098580168117232,0.21968031836062507,0.3491873410829232,0.3850576158345631,7.745139663989401,3.668750367152874
190842_2021,0.685361748911229,1.7152051304479694,0.6959097656189279,2.6783729494483857,0.32339938205810753,0.33112377113696906,9.516928706594713,8.508962256432495
190845_2021,-3.049000327092474,-2.2704640107074012,1.0959104117270047,1.7036577813137659,-0.007421373709824187,0.002666701308626611,45.55863172554388,36.02933648838891
190850_2020,5.82373841950732,4.400225687244967,0.06998361032878464,0.6445189955055652,0.19598876313407596,0.2941498890850172,0,8.302413920058576
193089_2021,1.1727317919320175,0.9234884098153402,1.1658644612428766,2.0650509263390546,0.24372773441477597,0.2987239627990503,12.757389856009173,12.548660360638983
UCOL31_2018,-8.783307995061067,-5.526429463844132,1.343114897102261,1.8839827872234673,0.0331768654834714,0.09015811039258058,52.986608919505514,30.59794592361652
UCOL31_2020,4.086130889670928,2.708674409715053,0.04007656348627824,0.8027235379355475,0.21274825306746406,0.16550213851059362,14.708639326177211,30.97148686983202
WHIT09_2017,0.3939877858698811,1.0352241698333722,1.4089446562901382,3.2981901513576997,0.047648545523869955,0.12378094468286227,38.30960766674794,20.477816911149038
WHIT12_2018,-7.313594714062095,-3.983086993553391,0.9706031777034045,1.2311997514702155,0.18483512779061487,0.15452929766465395,41.444200133422804,25.839175145636325
WHIT12_2019,4.7330046538842305,4.675384287222958,0.17582794043859773,0.6854672683293542,0.33715129002496586,0.36001018732439244,0,0
WHIT15_2017,-0.2303081398846837,0.011616686039598846,1.000559023954251,2.2256179243177736,0.24392082976064042,0.29386961421526353,0,0.38634004319717785
WHIT16_2019,4.898931183045163,4.865259209812908,0.0711210051882489,0.5342340620718712,0.32328913457957487,0.40469113381530486,0,0
WHIT16_2020,5.44446543286488,4.417530521137554,0.01683651867449301,0.49258223107115945,0.37718428346553423,0.3979366332731815,0,0
WHIT17_2018,0.13571841979723087,0.12626243007741578,0.6860888546954313,1.0160171660995077,0.08798253530975851,0.1603025592341013,48.27882684833542,22.86891798079046
WHIT17_2020,5.643678117351216,4.585239525645541,0.01591029816570263,0.5194926485733301,0.24453143052788684,0.28442635995816257,0,0
WHIT19_2019,5.316554885100903,5.966812713127211,0.5444174604570748,0.553606295473752,0.26694127459782585,0.32101906124077173,0.7521973546107181,0.3343099353825414
WHIT21_2018,-1.6640214187537397,-1.016472324109938,0.8563723031177678,1.4380909969756521,0.17129295312670503,0.1309213091242215,25.32834215515642,18.487808021189416
WHIT21_2019,5.2208866531771205,3.8838458903214566,0.03532379090090699,0.1470218031986319,0.20537544183795942,0.2449471489962153,0,0.6229462707144104
WHIT21_2020,3.3056852104239276,2.1024230272455915,0.09901676294315989,0.7600359236351307,0.07909813886973238,0.048921670772431744,31.577917200206294,37.946056712921305
17807_2020,4.720266067480189,4.21192228484523,0.11824832800163486,0.47045080036537257,0.3187097891395304,0.3032614586840522,0,5.0908360915931965
17761_2020,6.146717614080526,4.7476623429347535,0.25980729044745016,1.585078797846733,0.2513306172181775,0.2755932015524883,5.484386390007339,8.20136478696791
190291_2021,-0.017547168631488655,0.9756512622272423,0.07621849247577187,0.8068219705087402,0.2548739892701504,0.25160938683544193,5.5696059091543475,2.6382343780204804
WHIT03_2018,-7.763838247672226,-3.66995921968679,1.077688795792113,1.6442964613576574,0.23150394125216683,0.2251921418149163,25.315705746912183,13.517965880116297
WHIT20_2018,0.6333817292079066,0.6381277980334277,0.3890944486460365,2.2177565104012786,0.1666902662742531,0.1173428322416178,19.938560102643606,23.353837277539576
WHIT22_2020,7.001245413725177,7.001245413725177,0.047574046615690084,0.047574046615690084,0.23093852161135076,0.23093852161135076,0,0
WHIT24_2018,-0.6433764239481442,-0.23143512464855076,0.18301448069179713,0.5702264973224618,0.0033961694630646314,-0.0062263857960155695,59.88299093167113,56.770366769284614
WHIT25_2019,3.1904285612301626,3.0925152592375897,0.015510488881010545,0.45937274558786045,0.27086903296821047,0.2836974155168889,8.703476063231369,8.651651951475198
UCOL31_2019,3.2827047003565535,3.115154261826365,0.04394146190565782,0.24840352242082248,0.18217088991553554,0.23991631528655893,9.223523425036495,5.6864119301712135
